PAamp,PAf20,PAf40,PAf80,PAf90,PAf95,PAr10,PAr100,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PBamp,PBf20,PBf40,PBf80,PBf90,PBf95,PBr10,PBr100,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PCamp,PCf20,PCf40,PCf80,PCf90,PCf95,PCr10,PCr100,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PDamp,PDf20,PDf40,PDf80,PDf90,PDf95,PDr10,PDr100,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PFamp,PFf20,PFf40,PFf80,PFf90,PFf95,PFr10,PFr100,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,Row,y
3.379e-06,-2.23e-05,0.0003248,-3.19e-06,0.0003874,0.000317,62903,-9.27e-06,2.484e-05,0.0005213,1.138e-05,0.0001525,2.277e-05,2.121e-05,6.49e-05,0.0001093,4.15e-06,0,0.000684,-2.32e-05,2.951e-05,4.679e-05,3.408e-05,3.497e-07,1.964e-07,7.783e-05,8.445e-05,0.0002204,-8.62e-06,0.0002085,0.0001333,-2.88e-05,3.603e-05,7.486e-05,0.0004837,0.0010117,2.591e-06,0.0006183,0.0002421,-5.87e-06,0.0001363,5.11e-05,-3.89e-06,3.668e-05,2.331e-07,0.0002313,3.898e-05,2.761e-05,-2.76e-05,8.999e-05,7.252e-05,0.0007016,-1.4e-05,-1.33e-05,2.014e-05,0.0001164,0.0001898,1.28e-05,0.0008299,0.0001667,1.924e-07,1.21e-05,0.0008167,8.429e-06,1.637e-07,4.85e-05,0.0002233,0.0001014,3.682e-05,5.855e-05,2.573e-05,6.435e-05,0.00015,0.000257,1.343e-05,0.000123,0.0001646,0.0009045,0.0001601,-1.77e-05,7.166e-05,-1.85e-05,0.0005343,6.885e-06,-7.9e-06,0.0002788,-17.992
1.603e-06,-2.25e-05,0.0002997,-4.64e-06,0.0003695,0.0002738,105310,1.418e-06,4.188e-05,0.0004454,2.511e-05,0.0001293,3.534e-05,1.764e-05,5.849e-05,0.000128,3.148e-06,0,0.0006516,-1.52e-05,2.48e-05,6.3e-05,4.688e-05,6.823e-07,1.834e-07,7.151e-05,7.578e-05,0.000221,-9.7e-06,0.0001763,0.0001513,-2.13e-05,5.612e-05,9.148e-05,0.0004626,0.0009432,1.455e-05,0.0006011,0.0002268,-4.69e-06,0.0002094,4.44e-05,7.283e-06,3.235e-05,3.261e-07,0.0002439,3.353e-05,2.418e-05,-2.74e-05,0.0001104,8.92e-05,0.0006927,-4.18e-06,-1.41e-05,1.736e-05,0.0001026,0.0001786,1.037e-05,0.0008219,0.0001868,1.481e-07,1.005e-05,0.0007536,1.467e-05,1.584e-07,4.2e-05,0.0002058,9.034e-05,3.197e-05,7.867e-05,2.28e-05,5.719e-05,0.0001498,0.0002341,1.145e-05,0.0001049,0.0001499,0.0008592,0.0002151,-1.83e-05,6.348e-05,-9.77e-06,0.0005377,5.857e-06,-7.2e-06,0.0002282,-19.7
6.335e-06,-1.49e-05,0.0002517,2.079e-06,0.0002621,0.0002054,93672,-2.23e-05,-8.24e-06,0.0003096,-1.29e-05,4.544e-05,-1.59e-05,-6.04e-06,4.718e-05,4.212e-05,-1.61e-05,0,0.0005086,-3.09e-05,1.838e-07,-5.59e-06,-1.09e-05,4.944e-07,2.7e-07,8.887e-05,6.381e-05,0.0001,-1.99e-06,5.454e-05,2.092e-05,-3.49e-05,-4.65e-06,5.665e-06,0.00048,0.0007599,-1.64e-05,0.0004844,0.000253,-2.17e-05,5.972e-05,2.636e-05,-1.94e-05,2.072e-05,1.067e-06,5.197e-05,9.801e-06,3.196e-05,-2.08e-05,2.385e-05,9.354e-06,0.0007299,-2.5e-05,-6.06e-06,2.322e-05,0.0001168,0.0002014,-1.11e-05,0.0003255,3.039e-05,3.812e-07,1.104e-05,0.0005261,-2.14e-05,2.714e-07,5.398e-05,0.000174,7.729e-05,4.197e-05,9.864e-07,1.68e-05,7.506e-05,0.0001192,0.0002025,1.53e-05,4.04e-05,0.0001732,0.0007258,6.945e-05,-1.03e-05,3.046e-05,-2.78e-05,0.000142,7.652e-06,-9.23e-06,0.0001792,-3.969
1.067e-05,-1.14e-05,0.0002485,6.151e-06,0.0002488,0.0001919,82193,-2.16e-05,-8.06e-06,0.0003757,-1.24e-05,5.931e-05,-1.53e-05,8.572e-06,5.017e-05,3.573e-05,-5.72e-06,0,0.0004906,-3.07e-05,1.752e-05,-5.12e-06,-1.03e-05,4.376e-07,2.768e-07,9.311e-05,6.721e-05,0.0001363,1.854e-06,0.0001449,1.533e-05,-3.5e-05,-4.77e-06,4.303e-06,0.0004781,0.0006962,-1.58e-05,0.0004662,0.0002511,-1.29e-05,5.689e-05,3.765e-05,-1.87e-05,2.614e-05,1.124e-06,3.195e-05,2.717e-05,3.247e-05,-1.76e-05,1.934e-05,8.026e-06,0.0006839,-2.44e-05,-2.36e-06,2.336e-05,0.0001235,0.0001916,9.603e-07,0.0002674,2.124e-05,4.046e-07,1.567e-05,0.0005898,-2.09e-05,2.739e-07,5.559e-05,0.000173,8.101e-05,4.24e-05,7.512e-07,2.182e-05,7.575e-05,0.0001203,0.0001965,1.518e-05,5.12e-05,0.00017,0.0006699,6.601e-05,-6.68e-06,3.71e-05,-2.73e-05,0.0001072,7.582e-06,-9.12e-06,0.0001652,0.0
2.472e-05,-4.54e-06,0.0001744,1.734e-05,0.0003898,0.0003215,60514,6.159e-05,0.0001233,0.0005226,0.0001013,0.0001781,5.47e-05,6.516e-06,3.645e-05,0.0001365,-4.32e-06,0,0.0006546,3.229e-05,1.276e-05,8.029e-05,6.787e-05,2.921e-07,2.285e-07,6.096e-05,4.928e-05,0.0002389,1.114e-05,0.0002325,0.0002487,2.114e-05,0.0001402,0.0001861,0.0003535,0.00098,8.544e-05,0.0004613,0.0001613,-9.41e-06,0.0001636,2.753e-05,7.2e-05,5.964e-05,1.639e-07,0.0003427,1.966e-05,1.83e-05,-1.02e-05,0.0001203,0.0001047,0.0005602,5.232e-05,5.604e-06,1.272e-05,8.771e-05,0.000135,8.226e-07,0.0008834,0.0002778,1.679e-07,3.414e-05,0.0008379,4.28e-05,3.921e-07,3.504e-05,0.0001114,5.877e-05,2.545e-05,9.285e-05,4.835e-05,4.977e-05,8.451e-05,0.0001256,8.077e-06,0.0001465,0.0001201,0.0007131,0.0001787,5.041e-07,9.891e-05,4.224e-05,0.0006113,3.963e-06,-4.47e-06,0.0002775,-36.116
1.965e-05,-6.39e-06,0.0001904,1.315e-05,0.0003582,0.0003133,88719,5.331e-05,0.0001106,0.0004069,8.816e-05,0.0001398,5.02e-05,-3.18e-06,2.698e-05,0.0001281,-1.26e-05,0,0.0006255,2.713e-05,2.812e-06,7.16e-05,6.035e-05,6.072e-07,2.88e-07,4.311e-05,3.977e-05,0.000225,7.671e-06,0.0001796,0.0002301,1.726e-05,0.0001234,0.0001786,0.0002727,0.0008695,7.328e-05,0.0004357,0.0001148,-1.71e-05,0.0001496,1.732e-05,6.219e-05,4.986e-05,2.262e-07,0.0003025,9.679e-06,1.302e-05,-1.17e-05,0.0001125,9.551e-05,0.0004716,4.355e-05,2.774e-06,9.698e-06,6.749e-05,9.93e-05,-8.24e-06,0.0007728,0.0002558,1.776e-07,2.784e-05,0.000629,4.07e-05,2.53e-07,2.188e-05,0.0001048,4.848e-05,1.687e-05,8.309e-05,4.002e-05,3.097e-05,6.909e-05,0.0001284,6.569e-06,0.0001171,9.022e-05,0.0006548,0.0001695,-1.8e-06,7.789e-05,3.521e-05,0.0005477,3.436e-06,-4.48e-06,0.0002673,-39.4
5.298e-06,-1.41e-05,0.0002442,1.258e-06,0.000262,0.0002048,24100,-1.92e-05,-4.95e-06,0.0003728,-9.46e-06,5.455e-05,-1.31e-05,-5.88e-06,5.25e-05,4.473e-05,-1.38e-05,0,0.0004913,-2.89e-05,-1.71e-06,-3.92e-06,-8.48e-06,3.681e-07,2.304e-07,8.454e-05,6.514e-05,0.0001209,-2.48e-06,0.0001413,1.729e-05,-3.33e-05,-1.71e-06,6.51e-06,0.0004975,0.0007203,-1.3e-05,0.0004661,0.0002585,-1.86e-05,5.973e-05,3.865e-05,-1.61e-05,2.003e-05,9.367e-07,3.25e-05,3.249e-06,3.353e-05,-1.95e-05,3.136e-05,7.745e-06,0.0007269,-2.23e-05,-6.14e-06,2.444e-05,0.0001345,0.0002177,-9.83e-06,0.0002494,2.306e-05,3.266e-07,9.892e-06,0.0005818,-1.86e-05,2.182e-07,5.553e-05,0.0001711,7.368e-05,4.351e-05,1.147e-06,1.579e-05,7.254e-05,0.0001017,0.0001965,1.605e-05,4.517e-05,0.000182,0.0006816,7.259e-05,-9.93e-06,3.131e-05,-2.54e-05,9.887e-05,7.848e-06,-9.01e-06,0.0001712,-3.969
4.677e-06,-2.28e-05,0.0003202,-2.79e-06,0.0003843,0.0003243,104575,-6.06e-06,3.479e-05,0.0005674,1.877e-05,0.0001767,2.506e-05,1.87e-05,6.084e-05,0.0001102,3.041e-06,0,0.0006913,-2.16e-05,2.669e-05,4.789e-05,3.577e-05,3.613e-07,2.314e-07,7.478e-05,8.157e-05,0.0002129,-8.65e-06,0.0002427,0.0001563,-2.75e-05,4.849e-05,8.414e-05,0.0004758,0.0010327,7.924e-06,0.0006242,0.0002427,-6.47e-06,0.0001347,4.71e-05,7.653e-08,4.392e-05,2.417e-07,0.0002636,3.58e-05,2.675e-05,-2.8e-05,9.114e-05,7.399e-05,0.000713,-1.13e-05,-1.37e-05,1.958e-05,0.0001265,0.0001937,1.082e-05,0.0008963,0.0001923,2.271e-07,1.462e-05,0.000899,1.025e-05,2.103e-07,4.756e-05,0.0002163,9.876e-05,3.569e-05,6.146e-05,3.025e-05,6.358e-05,0.0001497,0.0002583,1.303e-05,0.0001412,0.0001662,0.0009613,0.0001568,-1.83e-05,8.974e-05,-1.64e-05,0.0005723,6.636e-06,-7.62e-06,0.0002815,-17.992
8.398e-06,-1.21e-05,0.0002517,4.196e-06,0.0002548,0.0001933,72122,-2.2e-05,-8.67e-06,0.0003617,-1.29e-05,5.028e-05,-1.59e-05,8.253e-06,4.98e-05,3.625e-05,-5.58e-06,0,0.0004902,-3.11e-05,1.704e-05,-5.53e-06,-1.09e-05,3.646e-07,2.2e-07,9.51e-05,6.759e-05,0.0001183,2.821e-07,6.413e-05,1.314e-05,-3.54e-05,-5.51e-06,3.198e-06,0.000476,0.000729,-1.63e-05,0.0004746,0.000256,-1.24e-05,5.553e-05,3.826e-05,-1.92e-05,2.321e-05,9.432e-07,2.701e-05,2.79e-05,3.121e-05,-1.79e-05,2.22e-05,7.811e-06,0.000685,-2.48e-05,-3.55e-06,2.264e-05,0.0001183,0.0002017,8.541e-07,0.0002456,1.818e-05,3.161e-07,1.314e-05,0.0005691,-2.19e-05,2.225e-07,5.505e-05,0.0001728,8.308e-05,4.163e-05,3.83e-07,1.908e-05,7.512e-05,0.0001415,0.0001995,1.4e-05,4.433e-05,0.0001688,0.0006815,6.935e-05,-7.57e-06,3.279e-05,-2.78e-05,9.706e-05,6.978e-06,-8.37e-06,0.0001723,0.0
4.806e-06,-1.39e-05,0.0002641,1.093e-06,0.0002595,0.0001971,153388,-2.41e-05,-1.04e-05,0.0003683,-1.5e-05,4.616e-05,-1.8e-05,1.41e-05,5.644e-05,2.951e-05,-9.58e-07,0,0.0004799,-3.24e-05,2.297e-05,-6.98e-06,-1.25e-05,4.542e-07,2.525e-07,9.03e-05,7.223e-05,0.0001328,-2.42e-06,0.0001343,1.944e-05,-3.63e-05,-6.91e-06,4.023e-06,0.0004683,0.0006889,-1.84e-05,0.0004953,0.0002477,-9.72e-06,4.637e-05,4.405e-05,-2.14e-05,1.792e-05,1.083e-06,4.842e-05,3.274e-05,3.081e-05,-1.96e-05,1.678e-05,7.55e-06,0.0006551,-2.67e-05,-5.94e-06,2.233e-05,0.00012,0.0001945,6.533e-06,0.0003173,2.887e-05,3.638e-07,8.972e-06,0.0005691,-2.42e-05,2.877e-07,5.536e-05,0.0001897,8.961e-05,4.159e-05,-7.18e-07,1.422e-05,7.396e-05,0.0001536,0.0002134,1.491e-05,3.92e-05,0.0001618,0.0007056,6.69e-05,-9.68e-06,2.722e-05,-2.94e-05,0.000143,7.609e-06,-8.13e-06,0.0001611,0.0
1.419e-06,-1.55e-05,0.0002532,-1.9e-06,0.0003142,0.0002479,106469,-2e-05,-5.79e-06,0.0002633,-1.05e-05,3.816e-05,8.962e-07,1.318e-05,4.903e-05,6.52e-05,-1.08e-06,0,0.000555,-2.85e-05,2.023e-05,2.053e-05,1.153e-05,5.305e-07,2.2e-07,7.746e-05,6.861e-05,0.0001418,-5.06e-06,5.086e-05,2.228e-05,-3.24e-05,-2.18e-06,8.223e-06,0.0004901,0.0008014,-1.41e-05,0.0004955,0.0002453,-9.59e-06,9.374e-05,3.689e-05,-1.72e-05,1.318e-05,8.783e-07,5.338e-05,2.801e-05,2.683e-05,-2.08e-05,5.02e-05,3.728e-05,0.0006889,-2.27e-05,-8.23e-06,2.01e-05,0.000105,0.0001963,5.883e-06,0.0003529,3.181e-05,2.816e-07,5.131e-06,0.0004837,-1.24e-05,2.465e-07,4.584e-05,0.0001839,8.44e-05,3.418e-05,2.814e-05,9.833e-06,6.291e-05,0.0001242,0.0002065,1.362e-05,3.235e-05,0.000168,0.0006932,0.0001185,-1.16e-05,2.182e-05,-2.54e-05,0.0001632,7.206e-06,-8.6e-06,0.00022,-9.988
4.349e-06,-1.55e-05,0.0002526,3.53e-07,0.0002558,0.000221,151666,-2.23e-05,-8.75e-06,0.0003276,-1.32e-05,4.311e-05,-1.54e-05,-2.91e-06,5.611e-05,4.468e-05,-1.25e-05,0,0.0004992,-3.09e-05,2.993e-06,-6.25e-06,-1.09e-05,3.772e-07,2.069e-07,8.794e-05,7.038e-05,0.0001362,-3.46e-06,5.301e-05,1.691e-05,-3.48e-05,-5.39e-06,4.209e-06,0.0004683,0.0007128,-1.66e-05,0.0004656,0.0002562,-1.8e-05,5.689e-05,3.851e-05,-1.95e-05,1.794e-05,8.995e-07,3.908e-05,1.354e-05,3.23e-05,-2.11e-05,2.572e-05,7.489e-06,0.0006715,-2.5e-05,-7.24e-06,2.269e-05,0.0001282,0.0002083,-7.79e-06,0.0002909,2.415e-05,2.929e-07,8.767e-06,0.0005172,-2.03e-05,2.154e-07,5.492e-05,0.0001849,8.094e-05,4.276e-05,-6.41e-07,1.421e-05,7.248e-05,0.0001378,0.0002081,1.482e-05,3.781e-05,0.0001724,0.000697,6.954e-05,-1.11e-05,2.74e-05,-2.78e-05,0.0001183,7.702e-06,-9.94e-06,0.0001822,-3.969
2.226e-05,-5.75e-06,0.0001951,1.515e-05,0.0003755,0.0003097,102066,5.855e-05,0.0001164,0.0004948,9.548e-05,0.0001731,5.426e-05,5.36e-06,3.257e-05,0.0001364,-4.24e-06,0,0.0006203,3.043e-05,1.078e-05,7.946e-05,6.937e-05,3.576e-07,2.366e-07,5.176e-05,4.487e-05,0.0002368,9.1e-06,0.0002228,0.0002411,1.98e-05,0.000131,0.0001784,0.0003406,0.0008845,8.061e-05,0.0004711,0.0001491,-9.3e-06,0.0001636,2.408e-05,6.903e-05,5.789e-05,1.868e-07,0.0003248,1.691e-05,1.646e-05,-1.11e-05,0.0001154,0.0001028,0.0005357,4.913e-05,3.794e-06,1.161e-05,7.525e-05,0.0001196,4.051e-07,0.0008106,0.0002735,1.835e-07,3.12e-05,0.0007698,4.457e-05,3.811e-07,3.044e-05,0.000106,5.409e-05,2.238e-05,9.26e-05,4.576e-05,4.263e-05,7.285e-05,0.0001329,7.527e-06,0.0001454,0.0001061,0.0007158,0.000177,-1.01e-06,8.405e-05,4.035e-05,0.0005781,3.787e-06,-4.54e-06,0.0002731,-36.116
3.958e-06,-2.15e-05,0.0002866,-2.99e-06,0.0004031,0.0003265,113795,2.281e-05,8.294e-05,0.0005168,6.108e-05,0.000173,3.486e-05,1.767e-05,5.21e-05,0.0001212,5.171e-06,0,0.0006986,-6.69e-07,2.457e-05,6.122e-05,4.841e-05,4.472e-07,2.209e-07,6.131e-05,6.991e-05,0.0002545,-8.54e-06,0.0002282,0.0002191,-8.62e-06,0.0001002,0.0001465,0.0004527,0.0009751,4.491e-05,0.0005783,0.0002132,-2.5e-06,0.0001518,3.999e-05,3.259e-05,4.222e-05,1.96e-07,0.0003198,3.198e-05,2.121e-05,-2.6e-05,0.0001026,8.465e-05,0.0006707,1.421e-05,-1.32e-05,1.556e-05,8.972e-05,0.0001647,1.14e-05,0.0009199,0.0002565,1.78e-07,1.344e-05,0.0008307,2.37e-05,3.39e-07,3.64e-05,0.0001818,8.525e-05,2.78e-05,7.351e-05,2.89e-05,4.978e-05,0.0001201,0.0002234,1.038e-05,0.0001412,0.0001394,0.0008539,0.0001636,-1.74e-05,8.252e-05,6.459e-06,0.0006183,5.283e-06,-6.27e-06,0.000293,-24.077
8.773e-06,-1.15e-05,0.0002589,4.721e-06,0.0002493,0.0001877,136660,-2.23e-05,-8.91e-06,0.0003713,-1.33e-05,4.919e-05,-1.62e-05,1.356e-05,5.632e-05,3.923e-05,-1.76e-06,0,0.0005051,-3.1e-05,2.294e-05,-5.65e-06,-1.1e-05,4.382e-07,2.571e-07,8.774e-05,7.54e-05,0.0001086,8.317e-07,6.116e-05,1.618e-05,-3.52e-05,-5.61e-06,3.864e-06,0.0004777,0.0007518,-1.66e-05,0.0004912,0.0002531,-9.36e-06,5.768e-05,4.486e-05,-1.95e-05,2.261e-05,1.078e-06,3.626e-05,3.295e-05,3.242e-05,-1.74e-05,2.459e-05,9.728e-06,0.0007118,-2.5e-05,-3.01e-06,2.241e-05,0.0001198,0.0002022,5.379e-06,0.0002946,2.287e-05,3.657e-07,1.324e-05,0.0005672,-2.21e-05,2.696e-07,5.67e-05,0.0001871,9.218e-05,4.289e-05,1.19e-06,1.877e-05,7.512e-05,0.0001206,0.0002102,1.476e-05,4.353e-05,0.0001747,0.0007109,7.299e-05,-7.01e-06,3.266e-05,-2.78e-05,0.0001188,7.632e-06,-9.16e-06,0.000167,0.0
5.689e-07,-2.28e-05,0.0003079,-5.33e-06,0.00037,0.000324,102332,-6.59e-06,2.71e-05,0.0004448,1.355e-05,0.0001312,2.795e-05,1.681e-05,5.88e-05,0.0001121,2.289e-06,0,0.0007055,-2.03e-05,2.457e-05,5.112e-05,3.837e-05,9.115e-07,2.494e-07,7.1e-05,7.908e-05,0.0001981,-1.02e-05,0.0001775,0.000139,-2.56e-05,3.952e-05,7.258e-05,0.0004745,0.0009921,4.896e-06,0.0005955,0.0002409,-6.47e-06,0.0001442,4.471e-05,-1.4e-06,3.107e-05,5.011e-07,0.000231,3.357e-05,2.388e-05,-2.76e-05,9.412e-05,8.156e-05,0.0007116,-1.12e-05,-1.45e-05,1.755e-05,0.0001045,0.0001878,9.542e-06,0.0008075,0.0001711,2.145e-07,8.421e-06,0.0007305,1.023e-05,1.964e-07,4.237e-05,0.0002079,9.248e-05,3.14e-05,6.346e-05,2.089e-05,5.8e-05,0.0001341,0.0002443,1.192e-05,0.0001065,0.0001549,0.0008668,0.0001868,-1.86e-05,6.298e-05,-1.57e-05,0.0005151,6.037e-06,-6.8e-06,0.000277,-19.7
6.067e-06,-2.12e-05,0.0003103,-9.9e-07,0.0003924,0.0003396,85763,1.007e-06,4.386e-05,0.0005163,2.697e-05,0.0001566,3.024e-05,1.65e-05,5.562e-05,0.0001204,2.573e-06,0,0.0006785,-1.55e-05,2.398e-05,5.93e-05,4.185e-05,6.027e-07,1.991e-07,7.198e-05,7.195e-05,0.000203,-6.76e-06,0.0002118,0.0001688,-2.2e-05,5.849e-05,9.824e-05,0.000469,0.0009796,1.585e-05,0.0006028,0.0002395,-5.77e-06,0.0001537,4.247e-05,7.524e-06,4.313e-05,3.498e-07,0.0002675,3.254e-05,2.559e-05,-2.63e-05,9.532e-05,8.583e-05,0.0006871,-4.73e-06,-1.19e-05,1.866e-05,0.0001222,0.0001849,9.458e-06,0.000863,0.0002033,1.688e-07,1.557e-05,0.0008303,1.46e-05,1.888e-07,4.345e-05,0.0002073,8.51e-05,3.377e-05,6.935e-05,3.094e-05,5.965e-05,0.0001494,0.0002483,1.215e-05,0.0001261,0.0001573,0.0008748,0.0001808,-1.67e-05,7.904e-05,-1e-05,0.0005628,6.281e-06,-7.45e-06,0.0002697,-19.7
5.174e-06,-1.53e-05,0.0002472,1.102e-06,0.0002667,0.000209,95048,-2.35e-05,-9.56e-06,0.0003066,-1.42e-05,4.303e-05,-1.63e-05,-5.56e-06,4.695e-05,4.448e-05,-1.6e-05,0,0.0004991,-3.18e-05,1.108e-06,-5.36e-06,-1.11e-05,4.854e-07,2.609e-07,8.266e-05,6.403e-05,0.0001323,-2.79e-06,5.209e-05,2.063e-05,-3.56e-05,-5.95e-06,4.373e-06,0.0004753,0.0007402,-1.77e-05,0.0004719,0.0002546,-2.13e-05,6.09e-05,2.958e-05,-2.07e-05,1.89e-05,1.049e-06,5.458e-05,1.114e-05,3.076e-05,-2.1e-05,2.549e-05,1.138e-05,0.0006957,-2.61e-05,-6.7e-06,2.231e-05,0.0001395,0.0002019,-1.1e-05,0.0003277,3.138e-05,3.588e-07,9.645e-06,0.0005181,-2.18e-05,2.691e-07,5.227e-05,0.0001684,7.904e-05,4.029e-05,2.133e-06,1.513e-05,7.043e-05,0.0001251,0.0002009,1.478e-05,3.808e-05,0.0001761,0.0006931,6.971e-05,-1.08e-05,2.837e-05,-2.88e-05,0.000147,7.7e-06,-9.26e-06,0.0001814,-3.969
3.685e-05,6.848e-06,0.000216,2.925e-05,0.0003809,0.0003234,10059,6.223e-05,0.0001183,0.0005262,9.855e-05,0.000186,5.889e-05,1.265e-05,4.521e-05,0.0001372,-8.49e-07,0,0.0006654,3.644e-05,1.946e-05,7.896e-05,6.846e-05,3.818e-07,3.152e-07,6.951e-05,5.82e-05,0.0002085,2.292e-05,0.0002391,0.0002357,2.679e-05,0.0001343,0.0001781,0.0003501,0.0009486,8.387e-05,0.0005042,0.0001749,-6.92e-06,0.0001613,3.531e-05,7.135e-05,7.16e-05,2.385e-07,0.0003252,2.699e-05,2.118e-05,6.912e-07,0.0001171,0.0001035,0.0005485,5.341e-05,1.737e-05,1.434e-05,9.813e-05,0.0001486,5.752e-06,0.0008488,0.0002696,2.18e-07,4.618e-05,0.0008126,4.384e-05,4.151e-07,4.152e-05,0.0001297,6.859e-05,2.979e-05,9.029e-05,6.016e-05,5.747e-05,9.173e-05,0.0001598,8.894e-06,0.0001561,0.000131,0.0007725,0.0001814,1.215e-05,0.0001029,4.487e-05,0.0005928,4.306e-06,-4.68e-06,0.0002692,-41.01
-6.26e-06,-2.82e-05,0.0002969,-1.18e-05,0.0003754,0.0003106,118832,-1.16e-05,2.09e-05,0.0004228,7.525e-06,0.0001176,1.775e-05,1.589e-05,5.555e-05,0.0001028,1.552e-06,0,0.0006877,-2.52e-05,2.356e-05,4.125e-05,3.051e-05,5.008e-07,2.21e-07,7.263e-05,7.519e-05,0.0002022,-1.63e-05,0.0001626,0.0001286,-3.05e-05,3.22e-05,6.383e-05,0.0004723,0.0010074,-7.35e-07,0.0005808,0.0002339,-7.5e-06,0.0001314,4.186e-05,-6.71e-06,2.299e-05,3.273e-07,0.0002227,3.211e-05,2.534e-05,-3.3e-05,8.311e-05,6.541e-05,0.0007031,-1.62e-05,-2.03e-05,1.854e-05,0.0001006,0.0001874,8.952e-06,0.0007883,0.0001612,2.272e-07,1.177e-06,0.0007025,4.929e-06,2.339e-07,4.308e-05,0.0001998,9.349e-05,3.284e-05,5.18e-05,1.289e-05,5.999e-05,0.0001582,0.0002382,1.228e-05,9.429e-05,0.0001503,0.0008566,0.0001555,-2.42e-05,5.103e-05,-2.06e-05,0.0005079,6.313e-06,-7.7e-06,0.0002772,-21.034
2.08e-05,-6.28e-06,0.0002005,1.41e-05,0.0003678,0.0003121,82653,5.274e-05,0.0001114,0.0004535,8.979e-05,0.0001552,4.869e-05,-2.19e-06,2.979e-05,0.0001286,-1.25e-05,0,0.000677,2.537e-05,4.366e-06,6.911e-05,5.866e-05,6.938e-07,3.343e-07,5.685e-05,4.313e-05,0.0002064,8.45e-06,0.0001987,0.0002251,1.521e-05,0.000127,0.0001848,0.0002895,0.000993,7.613e-05,0.000471,0.0001326,-1.74e-05,0.0001552,2.054e-05,6.338e-05,5.283e-05,2.669e-07,0.0003095,1.197e-05,1.44e-05,-1.2e-05,0.0001069,9.328e-05,0.0005123,4.314e-05,3.411e-06,1.048e-05,7.847e-05,0.0001145,-7.67e-06,0.0008723,0.0002561,2.111e-07,2.946e-05,0.0007282,3.413e-05,3.071e-07,2.683e-05,0.000117,5.39e-05,1.929e-05,8.172e-05,4.231e-05,4.53e-05,8.167e-05,0.0001433,7.019e-06,0.0001311,0.0001029,0.0007297,0.0001694,-1.36e-06,8.247e-05,3.463e-05,0.0005963,3.65e-06,-4.78e-06,0.0002748,-39.4
4.382e-06,-1.44e-05,0.0002666,6.976e-07,0.0002518,0.0001949,158334,-2.37e-05,-1.01e-05,0.000383,-1.46e-05,4.519e-05,-1.96e-05,1.458e-05,5.758e-05,3.231e-05,-1.51e-06,0,0.0005075,-3.21e-05,2.243e-05,-8.57e-06,-1.48e-05,3.54e-07,1.922e-07,8.778e-05,7.574e-05,0.0001263,-2.84e-06,0.0001357,1.579e-05,-3.6e-05,-6.77e-06,2.383e-06,0.0004843,0.0007372,-1.8e-05,0.0004959,0.000257,-1.08e-05,5.593e-05,4.486e-05,-2.09e-05,1.752e-05,8.853e-07,3.671e-05,3.268e-05,2.913e-05,-1.97e-05,1.696e-05,5.871e-06,0.0007258,-2.63e-05,-6.42e-06,2.046e-05,0.0001351,0.0002065,6.816e-06,0.0002932,2.291e-05,2.762e-07,8.52e-06,0.0005947,-2.43e-05,2.265e-07,5.097e-05,0.0001837,9.22e-05,3.907e-05,-1.99e-06,1.379e-05,7.36e-05,0.0001447,0.0002249,1.266e-05,3.862e-05,0.0001715,0.0007679,7.069e-05,-1.02e-05,2.718e-05,-2.91e-05,0.0001207,6.334e-06,-9.34e-06,0.0001548,0.0
5.714e-06,-2.21e-05,0.0003161,-1.86e-06,0.0003821,0.0003155,41460,-3.2e-06,3.747e-05,0.000565,2.183e-05,0.000168,2.385e-05,1.946e-05,6.108e-05,0.0001107,3.678e-06,0,0.0006798,-1.93e-05,2.796e-05,4.908e-05,3.791e-05,2.489e-07,1.669e-07,7.45e-05,7.94e-05,0.0001929,-7.93e-06,0.000227,0.0001528,-2.56e-05,5.133e-05,8.739e-05,0.0004793,0.0010237,1.11e-05,0.0006268,0.0002432,-5.81e-06,0.0001381,4.826e-05,3.28e-06,4.296e-05,1.781e-07,0.0002574,3.707e-05,2.747e-05,-2.73e-05,9.138e-05,7.491e-05,0.0007375,-8.84e-06,-1.3e-05,1.999e-05,0.0001241,0.0001924,1.163e-05,0.0009091,0.0001914,1.647e-07,1.559e-05,0.000922,8.231e-06,1.675e-07,4.652e-05,0.0002219,9.538e-05,3.608e-05,6.355e-05,3.102e-05,6.215e-05,0.0001305,0.000253,1.345e-05,0.0001374,0.0001664,0.0009513,0.0001599,-1.76e-05,8.339e-05,-1.4e-05,0.0005652,7.017e-06,-7.87e-06,0.0002794,-17.992
